registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type
2014,1197,3,1,33000,1,4,78,5,18.9,7
2015,1199,4,1,59472,1,4,88,5,18.7,7
2014,1199,3,1,80000,2,4,79,5,18.6,7
2017,1197,3,1,33000,2,4,78,5,21.63,7
2018,1197,3,1,80000,1,4,85,5,19.0,19
2019,1197,3,0,33000,1,4,78,5,18.2,16
2014,1497,3,1,80000,1,4,100,5,17.0,19
2014,1197,3,1,80000,2,4,78,5,18.9,7
2014,1248,3,1,80000,1,1,78,5,21.63,7
2017,1396,3,1,80000,1,1,88,5,21.38,21
2017,1197,3,1,33000,1,4,81,5,18.9,7
2015,1498,3,0,80000,1,4,118,5,17.0,21
2018,1197,3,1,33000,2,4,83,5,21.4,7
2014,1498,4,0,66606,1,4,103,5,17.0,19
2015,1197,4,1,79903,1,4,78,5,21.63,7
2016,1197,3,1,35343,1,4,83,5,21.4,7
2019,1197,3,0,33000,1,4,78,5,20.3,7
2017,1197,4,1,53620,1,4,81,5,20.14,19
2017,1497,3,1,40000,2,4,118,5,17.0,21
2016,1197,3,1,80000,1,4,78,5,20.51,7
2015,1498,3,1,80000,1,1,103,5,20.34,19
2014,1197,3,1,80000,4,0,78,5,21.63,7
2019,1498,3,1,33000,1,1,118,5,17.41,21
2018,1248,3,0,60000,3,1,88,5,21.63,21
2017,1198,4,1,66603,1,4,86,5,17.8,19
2019,1197,3,1,33000,2,4,78,5,21.63,7
2014,1399,3,1,70000,2,1,78,5,20.0,7
2015,1498,3,0,80000,1,1,118,5,17.0,21
2014,1497,3,1,70000,1,4,118,5,17.0,19
2019,1197,3,1,33000,2,4,78,5,21.63,7
2019,1197,3,1,33000,1,4,78,5,21.63,7
2015,1498,3,1,60000,1,1,98,5,21.63,21
2017,1198,3,1,55321,1,4,86,5,17.8,19
2019,1197,3,1,35582,1,4,81,5,20.5,19
2016,1197,3,1,43496,1,4,83,5,21.4,7
2014,1198,3,1,63237,3,4,78,5,17.0,7
2016,1197,4,1,73907,1,4,81,5,18.6,7
2014,1197,3,1,70000,3,4,78,5,17.92,7
2015,1197,3,1,40000,1,1,78,5,21.63,19
2017,1197,3,1,70000,2,0,85,5,19.0,19
2019,1497,3,1,80000,1,1,108,5,21.5,21
2019,1197,3,1,80000,1,0,78,5,21.63,7
2019,1490,3,0,33000,1,4,91,5,21.63,21
2019,1498,3,0,33000,1,4,118,5,17.0,19
2019,1498,3,1,35816,2,4,118,5,17.0,21
2017,1197,3,1,33000,1,4,83,5,21.4,7
2016,1197,4,1,80000,1,4,82,5,19.1,19
2015,1197,4,1,70706,1,4,88,5,21.63,7
2014,1497,4,0,80000,1,4,116,5,17.0,19
2014,1197,3,1,34902,1,4,78,5,19.81,7
2014,1197,4,1,45605,2,4,88,5,21.63,19
2014,1197,4,1,36036,1,4,81,5,18.6,7
2019,1498,3,0,33000,1,4,118,5,17.0,19
2014,1498,3,1,80000,2,1,118,5,21.63,19
2017,1248,3,1,80000,1,1,88,5,21.63,21
2014,1498,3,0,80000,2,4,118,5,17.0,19
2014,1197,3,1,80000,2,4,78,5,20.36,7
2017,1498,3,1,80000,1,1,108,5,21.63,19
2016,1496,4,1,63852,1,4,88,5,17.0,19
2014,1197,3,1,80000,2,4,82,5,18.5,7
2017,1498,0,0,74003,1,4,118,5,17.0,19
2014,1197,3,1,80000,1,4,78,5,19.81,7
2019,1197,0,1,33000,1,4,78,5,18.75,21
2014,1197,4,0,59794,1,4,78,5,17.0,7
2015,1197,3,1,33000,1,4,82,5,18.9,7
2014,1197,3,1,43910,2,4,78,5,21.63,7
2016,1197,0,1,71688,1,4,82,5,18.9,7
2016,1197,0,1,80000,1,4,81,5,18.6,7
2014,1197,3,1,49287,1,4,82,5,18.9,7
2014,1197,4,1,48522,2,4,88,5,21.63,19
2014,1498,3,1,80000,2,4,103,5,17.0,19
2015,1461,3,1,80000,3,1,108,5,19.64,21
2014,1497,3,1,80000,1,4,78,5,17.7,19
2017,1197,3,1,40000,1,1,78,5,21.63,7
2014,1461,3,1,80000,2,1,83,5,20.45,21
2018,1197,3,1,60000,2,4,78,5,21.63,7
2014,1198,4,1,57098,1,4,86,5,18.0,19
2014,1197,3,1,37984,2,4,78,5,19.81,7
2015,1197,3,1,33776,1,4,82,5,18.9,7
2014,1197,4,1,80000,1,4,82,5,18.9,7
2016,1197,3,1,33000,2,0,78,5,21.63,7
2014,1197,4,1,80000,1,4,85,5,18.5,7
2017,1197,0,1,50066,1,4,83,5,21.4,7
2018,1498,3,1,60000,3,1,98,5,21.63,7
2014,1197,3,1,80000,4,4,78,5,18.9,7
2019,1498,3,0,70000,1,1,108,5,21.63,19
2016,1197,3,1,80000,3,4,82,5,19.1,19
2017,1197,3,1,50000,2,1,78,5,21.63,7
2019,1498,3,1,33000,1,1,118,5,17.0,21
2014,1498,3,0,80000,1,1,118,5,21.63,19
2019,1461,0,1,80000,2,1,108,5,19.87,21
2014,1497,4,0,80000,1,4,116,5,17.0,19
2019,1197,4,1,33000,1,4,78,5,20.3,7
2018,1197,4,0,45469,2,4,81,5,21.21,19
2018,1497,0,0,80000,2,4,117,5,18.0,19
2019,1197,0,1,33000,1,4,81,5,20.89,7
2014,1197,3,1,63172,1,4,78,5,18.9,7
2019,1498,0,0,73603,1,1,108,5,21.63,19
2018,1197,4,0,80000,1,4,78,5,21.63,7
2018,1248,3,1,80000,1,1,88,5,21.63,21
2017,1197,0,1,33000,1,4,78,5,21.63,7
2014,1197,4,1,41364,1,4,78,5,19.81,7
2018,1248,3,1,80000,1,1,88,5,21.63,21
2014,1197,3,1,80000,1,4,81,5,18.6,7
2014,1498,3,1,80000,3,0,118,5,17.0,19
2014,1197,3,1,60000,2,4,80,5,18.5,7
2016,1498,3,1,80000,1,1,99,5,21.63,19
2019,1497,3,1,80000,1,1,113,5,21.63,21
2019,1199,3,0,33000,1,4,88,5,18.3,19
2014,1197,4,1,46963,2,4,78,5,20.36,7
2019,1197,0,1,54826,1,0,78,5,21.63,7
2015,1197,3,1,80000,1,4,88,5,21.63,19
2017,1498,4,1,57613,2,4,118,5,17.0,21
2015,1198,4,1,41833,1,4,86,5,18.0,19
2017,1199,0,1,80000,1,4,88,5,17.5,21
2014,1197,4,1,80000,2,4,78,5,18.9,7
2014,1197,4,1,34934,1,4,78,5,20.36,7
2015,1197,4,0,33000,2,4,78,5,21.63,7
2014,1197,4,1,34989,1,4,78,5,20.36,7
2018,1498,0,1,80000,1,1,98,5,21.63,21
2019,1498,3,1,33000,1,1,118,5,17.0,21
2014,1498,3,1,80000,2,1,118,5,18.3,19
2014,1498,3,1,80000,1,1,98,5,21.63,19
2014,1197,3,1,50000,3,0,78,5,21.63,7
2014,1197,3,1,50000,3,0,78,5,21.63,7
2014,1498,3,1,70000,1,1,118,5,17.0,21
2015,1197,3,1,64224,1,4,78,5,21.63,7
2019,1197,4,1,80000,1,4,78,5,21.63,7
2015,1197,4,0,33000,1,4,78,5,21.63,7
2018,1197,4,1,80000,2,4,81,5,18.6,7
2014,1197,3,1,62565,3,4,78,5,20.36,7
2014,1497,3,1,80000,2,4,116,5,17.0,19
2014,1197,3,1,56545,2,4,78,5,20.36,7
2016,1197,4,1,33000,2,4,82,5,18.9,7
2014,1498,3,1,50219,1,4,110,5,17.0,21
2014,1197,3,1,74564,1,4,78,5,20.36,7
2019,1498,3,1,48405,2,1,105,5,17.0,21
2014,1498,3,1,60000,2,4,103,5,17.0,7
2016,1498,3,1,60000,1,1,118,5,17.0,21
2014,1498,3,1,70000,1,1,118,5,17.0,21
2016,1197,3,1,80000,2,4,85,5,19.0,19
2019,1498,3,1,60000,1,1,98,5,21.63,21
2018,1197,3,1,40000,1,4,81,5,21.63,19
2019,1197,3,0,33000,1,4,88,5,21.63,7
2014,1197,3,1,33000,2,4,78,5,19.7,7
2019,1199,3,1,33000,1,4,86,5,19.33,7
2014,1373,3,1,66027,1,4,93,5,17.0,16
2014,1298,4,1,80000,1,4,85,5,17.5,19
2019,1199,3,0,39427,1,4,88,5,19.0,19
2018,1198,3,1,60000,2,4,82,5,18.15,7
2016,1197,3,1,60000,2,0,78,5,21.63,7
2018,1197,3,0,80000,1,4,78,5,21.63,7
2019,1197,3,1,33000,2,4,81,5,21.21,19
2017,1248,3,1,70000,1,1,78,5,21.63,19
2019,1197,3,1,40000,1,4,81,5,21.21,7
2014,1498,3,0,70000,1,1,118,5,17.0,21
2017,1462,4,1,37126,1,0,86,5,21.63,16
2014,1197,4,1,33000,1,4,78,5,17.92,7
2014,1197,4,1,33000,1,4,78,5,19.81,7
2015,1197,4,1,50114,1,4,78,5,21.63,7
2019,1199,3,1,33000,1,4,86,5,19.33,7
2014,1198,3,1,33000,1,4,86,5,18.0,19
2017,1199,4,1,36644,1,4,84,5,21.63,7
2014,1197,3,1,50432,1,4,82,5,18.9,7
2016,1498,3,1,80000,1,4,118,5,17.0,21
2014,1197,3,1,80000,1,0,78,5,21.63,7
2018,1198,3,1,55407,1,4,82,5,18.15,7
2016,1197,3,1,35109,1,4,82,5,18.9,7
2015,1248,3,1,80000,1,1,78,5,21.63,7
2014,1498,3,0,70000,1,1,118,5,17.0,21
2016,1498,3,1,80000,1,1,118,5,17.0,21
2014,1498,3,1,80000,2,1,100,5,17.0,16
2016,1248,3,1,80000,1,1,88,5,21.63,16
2014,1498,3,0,60000,1,1,118,5,17.0,19
2014,1197,3,1,80000,1,4,78,5,21.63,7
2014,1198,3,1,37989,1,4,86,5,18.0,19
2019,1197,3,1,49501,1,4,78,5,21.63,7
2019,1197,3,1,49303,1,4,83,5,21.4,7
2018,1197,4,1,33000,2,4,78,5,21.63,7
2017,1197,3,1,33000,1,4,81,5,18.6,7
2019,1197,3,1,35811,1,0,78,5,21.63,7
2018,1248,0,1,75647,1,1,88,5,21.63,21
2019,1462,3,1,80000,1,4,103,5,21.56,19
2014,1197,3,1,41715,1,4,82,5,18.9,7
2018,1197,3,1,33000,1,4,78,5,21.63,7
2016,1197,3,1,33000,1,4,82,5,18.9,7
2018,1197,4,0,64059,1,4,103,5,17.21,7
2019,1462,3,0,33000,2,4,103,5,17.99,16
2014,1497,3,1,80000,4,4,118,5,17.0,19
2014,1498,3,1,80000,2,0,103,5,21.4,19
2015,1498,3,1,80000,1,1,118,5,17.0,21
2014,1497,3,1,40000,1,4,117,5,17.4,19
2015,1498,3,1,80000,3,1,100,5,17.0,16
2014,1197,3,1,50000,3,4,78,5,18.9,7
2016,1498,3,0,80000,1,1,118,5,17.0,21
2015,1197,4,1,80000,1,4,81,5,20.4,7
2019,1198,3,0,46509,1,4,108,5,17.0,21
2015,1197,3,1,55293,1,4,78,5,17.71,7
2017,1197,4,1,33000,1,4,83,5,21.4,7
2019,1197,3,0,52811,1,4,81,5,18.9,7
2019,1199,3,1,33000,1,4,86,5,19.33,7
2018,1197,4,0,80000,2,4,83,5,21.4,7
2018,1197,3,1,66247,1,4,81,5,21.21,7
2017,1197,3,1,33000,1,4,81,5,18.6,7
2015,1197,3,1,73224,2,4,82,5,18.9,7
2015,1197,4,0,33000,2,4,82,5,18.9,7
2014,1498,3,1,70000,1,1,118,5,17.0,21
2019,1396,3,1,40000,1,1,88,5,21.63,21
2015,1498,3,1,80000,2,1,118,5,17.0,21
2014,1498,3,0,80000,3,1,118,5,17.05,21
2019,1498,3,0,33000,2,1,118,5,17.0,21
2015,1498,3,1,80000,1,1,118,5,17.0,21
2019,1497,3,0,40000,1,4,113,5,17.0,21
2014,1498,3,1,70000,2,1,118,5,17.0,21
2014,1197,3,1,77622,1,4,85,5,18.6,7
2019,1462,4,1,35012,1,4,103,5,20.65,19
2014,1197,3,1,80000,1,4,78,5,17.92,7
2019,1462,4,1,33000,1,4,101,5,19.89,21
2019,1199,3,1,71521,1,4,88,5,17.5,21
2014,1461,3,1,60000,2,1,83,5,20.45,21
2014,1197,3,1,70000,1,4,78,5,17.0,7
2019,1197,3,1,40000,1,4,81,5,21.21,7
2018,1498,3,1,80000,1,1,118,5,17.0,16
2014,1498,3,1,60000,2,1,118,5,17.0,21
2014,1197,3,1,70000,1,4,80,5,17.0,7
2019,1493,3,0,62246,1,1,113,5,21.3,19
2018,1197,3,0,33000,1,4,83,5,21.4,7
2014,1498,3,0,33000,1,4,118,5,17.0,19
2017,1197,3,1,34283,1,4,81,5,18.6,7
2015,1198,3,0,64480,1,4,86,5,17.0,7
2014,1197,3,1,44297,2,4,78,5,20.92,7
2014,1197,4,1,59699,1,4,78,5,18.9,7
2014,1197,3,1,72874,1,4,80,5,17.0,7
2019,1248,3,1,60000,1,1,88,5,21.63,16
2014,1197,3,1,33000,4,0,78,5,17.0,7
2017,1197,3,1,40000,1,4,81,5,18.9,7
2014,1197,3,1,70000,1,4,78,5,18.9,7
2014,1197,3,1,60000,2,4,78,5,19.81,7
2014,1497,3,1,40000,1,4,116,5,17.0,19
2019,1197,3,1,33000,1,4,78,5,21.63,7
2015,1197,3,1,80000,1,4,81,5,18.6,7
2017,1197,3,0,33000,2,4,81,5,20.89,7
2019,1197,4,1,33000,1,4,81,5,20.89,7
2018,1199,3,1,61000,1,4,88,5,17.5,21
2015,1497,4,1,43510,1,4,117,5,17.4,19
2018,1197,3,0,47485,1,4,103,5,17.21,7
2019,1368,4,0,39000,1,4,118,5,17.0,21
2018,1248,4,1,80000,2,1,78,5,21.63,7
2014,1198,4,1,80000,1,4,86,5,18.0,19
2019,1197,3,1,33000,1,4,81,5,20.7,7
2019,1197,3,1,33000,1,4,88,5,21.63,19
2016,1197,3,1,80000,1,0,78,5,21.63,7
2019,1197,3,0,33000,1,4,81,5,19.56,7
2015,1197,3,1,33000,1,4,81,5,19.1,19
2017,1248,3,1,70000,1,1,78,5,21.63,7
2014,1197,3,1,73081,1,4,78,5,20.51,7
2014,1498,3,1,63477,1,4,103,5,17.0,19
2016,1197,4,1,48040,1,4,82,5,18.9,7
2015,1248,3,1,72432,2,1,78,5,21.63,19
2019,1199,0,1,33000,1,4,86,5,19.33,7
2014,1197,4,1,48387,1,4,78,5,19.7,7
2017,1199,4,1,49820,2,4,88,5,19.5,19
2015,1198,4,1,77723,1,4,86,5,18.0,19
2015,1197,3,1,33000,1,4,82,5,19.1,19
2014,1498,3,1,80000,3,1,118,5,18.3,19
2014,1498,3,1,80000,1,1,100,5,17.0,16
2014,1498,3,1,40000,1,4,104,5,17.0,19
2015,1498,3,1,70000,2,1,78,5,18.06,21
2019,1498,3,0,40000,1,4,118,5,18.3,19
2014,1497,3,1,70000,1,4,118,5,17.0,19
2014,1498,3,1,80000,2,1,118,5,21.63,19
2019,1197,4,1,64746,1,4,78,5,21.63,7
2019,1197,3,1,33000,1,4,78,5,20.0,16
2014,1197,4,1,33021,2,4,78,5,17.92,7
2014,1498,4,1,55695,1,4,118,5,17.01,19
2015,1198,3,1,33000,1,4,86,5,19.4,7
2014,1197,4,1,40949,1,4,88,5,21.63,7
2014,1197,3,1,33000,1,4,78,5,19.81,7
2017,1199,3,1,33000,2,4,84,5,20.3,19
2019,1498,3,1,80000,1,1,118,5,17.0,21
2019,1199,0,1,33000,1,4,108,5,18.05,7
2016,1373,3,0,80000,1,4,91,5,19.12,19
2016,1197,4,1,76510,2,4,78,5,21.63,7
2019,1248,3,1,33000,1,1,78,5,19.95,19
2016,1396,3,1,60000,1,1,88,5,21.63,7
2019,1199,3,1,33000,1,0,78,5,21.63,19
2016,1248,3,1,80000,2,1,78,5,21.63,19
2018,1197,3,1,33000,2,4,81,5,18.9,7
2014,1498,3,1,80000,2,1,118,5,17.0,21
2014,1197,3,1,60000,1,4,78,5,20.51,7
2014,1197,3,1,60000,1,4,78,5,20.51,7
2016,1497,4,0,80000,2,4,117,5,18.0,19
2014,1197,3,1,80000,3,4,78,5,20.36,7
2019,1199,4,1,33000,1,4,84,5,21.63,7
2016,1199,0,1,63777,1,4,88,5,18.7,7
2019,1498,3,0,33000,1,1,118,5,17.0,21
2019,1197,4,1,33000,1,0,78,5,21.63,7
2019,1197,3,1,33000,2,4,78,5,20.0,16
2014,1198,4,1,80000,1,4,78,5,17.0,7
2019,1197,0,0,80000,1,4,78,5,21.63,7
2016,1197,4,1,58862,1,4,78,5,21.63,7
2017,1497,4,1,56359,1,4,117,5,17.8,19
2014,1298,3,1,80000,2,4,88,5,17.0,7
2014,1248,3,1,50000,1,1,78,5,21.63,7
2018,1498,3,1,80000,2,1,118,5,17.1,21
2017,1498,3,1,50000,1,4,118,5,17.0,21
2019,1197,3,1,70000,2,4,81,5,21.01,7
2014,1248,3,1,80000,4,1,88,5,20.77,16
2014,1498,3,1,80000,1,4,118,5,17.0,19
2019,1197,4,1,40089,1,4,83,5,21.4,7
2016,1373,4,1,61796,2,4,91,5,20.73,19
2015,1198,4,1,63761,2,4,86,5,18.0,19
2014,1198,3,1,80000,1,4,86,5,19.4,7
2015,1197,3,1,80000,1,4,82,5,18.9,7
2014,1197,4,1,35762,1,4,78,5,19.0,7
2015,1198,4,1,80000,1,4,86,5,18.0,19
2018,1373,4,1,72458,1,4,91,5,20.73,19
2015,1198,4,1,56042,2,4,86,5,19.4,7
2017,1248,4,1,80000,1,1,78,5,21.63,19
2019,1498,4,1,33000,1,4,105,5,17.0,21
2016,1197,4,1,33000,1,4,78,5,21.1,7
2019,1498,3,1,33000,1,4,104,5,17.0,21
2017,1498,3,0,60000,1,4,118,5,17.0,21
2016,1498,3,0,80000,1,1,118,5,19.5,19
2014,1197,3,1,80000,1,4,85,5,18.6,7
2014,1498,3,1,70000,1,1,98,5,21.63,19
2014,1197,4,1,33514,1,4,80,5,17.0,7
2018,1197,3,1,60283,2,4,78,5,19.44,19
2019,1199,4,1,33000,1,4,118,5,17.33,21
2017,1498,3,0,37106,1,4,118,5,17.0,19
2017,1373,3,0,42071,2,4,91,5,19.12,19
2019,1197,3,1,60665,1,4,81,5,21.01,7
2019,1199,3,1,33000,1,4,88,5,18.2,7
2016,1197,4,1,80000,1,4,78,5,21.63,7
2014,1197,4,1,80000,1,4,78,5,20.36,7
2016,1197,3,1,54838,3,4,78,5,19.81,7
2017,1498,3,0,62096,2,4,118,5,17.0,21
2014,1197,3,1,80000,2,4,78,5,20.36,7
2014,1197,3,1,80000,2,4,78,5,19.81,7
2019,1462,3,1,33000,1,4,103,5,21.56,19
2014,1197,3,1,40000,1,4,85,5,18.6,7
2019,1498,3,0,50000,1,1,118,5,17.0,21
2017,1497,3,1,60000,1,4,117,5,17.14,19
2019,1498,3,0,69083,2,1,78,5,21.63,19
2019,1197,3,1,33000,1,4,108,5,18.97,19
2019,1497,3,1,33000,1,1,108,5,21.5,21
2019,1197,3,1,33000,1,4,81,5,20.52,7
2014,1198,3,1,33000,2,4,86,5,19.4,7
2017,1199,3,1,65004,2,4,84,5,20.3,19
2019,1197,3,1,33000,1,4,78,5,20.0,16
2016,1197,3,0,80000,1,4,83,5,21.4,7
2019,1197,3,1,33000,1,4,81,5,20.5,19
2016,1498,3,0,80000,1,4,118,5,17.0,19
2016,1498,3,0,80000,1,4,118,5,17.0,19
2019,1197,3,1,40000,1,4,108,5,17.0,21
2014,1498,3,1,80000,1,4,118,5,17.0,19
2017,1248,3,1,80000,1,1,88,5,21.63,19
2015,1498,3,1,80000,3,1,118,5,17.0,21
2015,1498,3,0,80000,1,1,118,5,17.0,21
2016,1197,3,1,33000,1,4,81,5,18.6,7
2019,1498,3,1,51837,1,1,118,5,17.0,21
2017,1197,3,1,48162,1,4,78,5,21.63,7
2019,1197,3,1,33000,1,4,78,5,21.63,7
2015,1197,3,1,70356,1,4,78,5,21.63,7
2018,1248,3,1,80000,1,1,88,5,21.63,19
2017,1498,3,1,80000,2,1,99,5,21.63,7
2019,1368,3,1,33000,1,4,118,5,17.0,21
2019,1197,3,1,33000,1,4,81,5,21.01,7
2014,1396,3,1,80000,1,4,78,5,17.0,19
2014,1399,3,1,80000,3,1,78,5,20.0,7
2019,1197,3,0,35954,1,4,81,5,21.21,7
2019,1197,3,1,33000,1,0,78,5,21.63,7
2019,1199,4,1,33000,1,4,84,5,18.53,7
2014,1197,3,1,33000,1,4,78,5,19.7,7
2019,1199,4,1,33000,1,4,118,5,17.57,21
2015,1197,4,1,33690,1,4,82,5,18.9,7
2014,1198,4,1,80000,1,4,86,5,19.4,7
2019,1197,3,1,33000,1,4,81,5,21.21,7
2014,1197,4,1,80000,1,4,78,5,17.71,7
2017,1498,4,1,77946,1,4,110,5,17.0,21
2014,1248,3,1,80000,1,1,88,5,21.63,19
2014,1498,3,1,80000,1,1,118,5,21.63,19
2017,1498,3,1,70000,1,1,118,5,17.0,21
2019,1197,3,1,60000,2,4,81,5,21.01,7
2014,1197,4,1,62026,2,4,78,5,20.36,7
2015,1197,4,1,33000,1,4,78,5,21.63,7
2014,1197,4,1,41681,2,4,78,5,18.9,7
2014,1497,4,0,62242,2,4,117,5,18.0,19
2018,1197,4,1,54795,3,4,81,5,18.9,7
2014,1197,4,1,80000,1,4,78,5,18.9,7
2019,1197,0,0,33000,1,4,78,5,20.3,7
2016,1497,4,1,47575,1,4,117,5,17.8,19
2014,1197,3,1,36946,1,4,78,5,21.63,7
2014,1197,4,1,61302,1,4,80,5,17.0,7
2017,1197,4,1,51017,1,4,83,5,21.4,7
2019,1197,0,1,33000,1,4,83,5,21.4,7
2019,1197,3,1,33000,1,4,81,5,18.9,7
2019,1498,3,0,33000,1,4,118,5,18.3,19
2014,1498,3,1,80000,2,1,118,5,17.0,21
2014,1197,3,1,60000,3,4,78,5,20.36,7
2017,1498,3,1,50000,1,1,118,5,17.0,21
2014,1498,3,0,80000,3,1,118,5,17.0,21
2015,1498,3,0,80000,2,1,118,5,17.0,21
2016,1197,3,1,45518,1,4,78,5,21.63,7
2019,1497,0,1,43734,1,4,113,5,17.7,19
2019,1197,0,1,59835,1,4,83,5,21.4,7
2018,1197,4,1,33000,1,4,78,5,21.63,7
2018,1248,4,1,38812,2,1,78,5,21.63,19
2015,1373,3,1,80000,2,4,93,5,17.0,16
2016,1197,3,1,80000,1,4,85,5,19.0,19
2015,1248,3,1,80000,1,1,88,5,21.63,21
2018,1198,3,1,70000,1,4,82,5,18.15,7
2014,1197,3,1,80000,2,4,78,5,19.81,7
2018,1197,3,1,60000,1,4,78,5,20.3,7
2014,1197,3,1,80000,2,4,78,5,19.81,7
2019,1197,3,0,60000,1,4,103,5,17.21,7
2019,1197,0,1,33000,1,4,98,5,20.5,21
2016,1197,4,1,80000,2,4,81,5,18.6,7
2016,1197,4,1,35690,2,4,81,5,18.6,7
2019,1497,0,1,37539,1,1,88,5,21.63,7
2017,1197,4,1,54407,1,4,83,5,21.4,7
2014,1197,4,1,42588,1,4,78,5,20.36,7
2014,1498,3,1,80000,1,1,118,5,17.0,21
2015,1498,3,1,80000,2,1,89,5,21.63,19
2019,1197,3,1,33000,1,4,78,5,21.63,7
2016,1498,3,0,80000,2,1,118,5,17.9,21
2019,1197,3,1,33000,1,4,88,5,21.63,7
2019,1197,3,1,33000,2,4,78,5,20.0,16
2014,1461,3,1,80000,2,1,78,5,21.63,7
2015,1498,4,1,80000,1,4,110,5,17.0,21
2019,1197,0,1,50252,1,4,83,5,21.4,7
2019,1197,4,1,33000,2,4,78,5,21.63,7
2019,1197,0,1,33000,1,4,81,5,21.21,19
2014,1197,4,1,33000,2,4,78,5,21.63,7
2017,1197,4,0,64826,1,4,81,5,18.9,7
2016,1498,3,1,62663,2,4,118,5,17.0,21
2019,1197,0,1,33000,1,4,78,5,21.63,7
2016,1373,0,1,33000,1,4,91,5,20.73,19
2016,1498,4,1,54665,1,4,118,5,17.0,21
2017,1197,4,1,33000,1,4,81,5,18.9,7
2019,1199,3,1,50000,2,4,88,5,17.5,21
2014,1197,3,1,80000,2,4,78,5,18.9,7
2016,1497,3,1,80000,2,4,117,5,17.3,16
2019,1199,3,1,50000,2,4,88,5,17.5,21
2019,1498,3,1,60000,1,1,118,5,17.41,21
2014,1197,3,1,80000,2,4,78,5,19.81,7
2017,1197,4,1,54222,1,4,83,5,21.4,7
2016,1197,0,1,36037,1,4,81,5,18.6,7
2017,1199,3,1,80000,1,4,88,5,17.5,21
2014,1496,4,1,57187,1,4,88,5,17.6,19
2016,1497,0,1,48430,1,4,117,5,17.8,19
2019,1197,3,1,33000,1,4,94,5,18.5,7
2018,1197,3,1,33000,1,4,78,5,17.0,14
2016,1248,3,1,80000,2,1,88,5,21.63,21
2014,1199,3,1,80000,1,1,78,5,21.63,7
2014,1197,3,1,33000,2,4,80,5,18.5,7
2016,1197,3,1,60000,1,4,83,5,21.4,7
2014,1197,3,1,60000,1,4,78,5,18.9,7
2019,1199,3,1,40000,1,4,88,5,19.5,19
2018,1498,4,1,80000,2,1,118,5,18.42,21
2014,1496,4,1,66479,2,4,88,5,17.6,19
2019,1197,0,1,33000,1,4,78,5,21.63,7
2016,1197,4,1,48149,1,4,82,5,18.9,7
2018,1498,4,0,57263,1,1,118,5,17.6,21
2019,1197,4,1,44738,2,4,83,5,21.4,7
2017,1498,4,0,80000,1,4,118,5,17.0,21
2018,1498,3,0,45767,1,4,118,5,17.0,19
2017,1498,0,0,37210,1,4,118,5,17.0,19
2019,1197,3,1,33000,1,4,78,5,21.63,7
2014,1197,3,1,60000,2,4,78,5,18.9,7
2018,1498,3,1,80000,1,1,98,5,21.63,21
2014,1498,3,0,80000,1,1,118,5,17.0,21
2014,1396,3,1,70000,1,1,88,5,21.63,7
2014,1197,3,1,80000,2,4,85,5,21.1,7
2014,1199,3,1,80000,3,4,79,5,18.6,7
2014,1197,4,1,35953,1,4,78,5,19.0,7
2016,1373,4,1,60162,2,4,91,5,20.73,19
2019,1197,0,1,33000,2,4,81,5,18.9,7
2018,1197,4,1,38600,2,4,81,5,18.6,7
2019,1498,4,0,58139,1,4,118,5,17.0,21
2019,1498,4,0,63425,1,1,118,5,17.0,21
2016,1373,4,1,50443,1,4,91,5,20.73,19
2017,1498,4,1,44614,1,4,118,5,17.0,21
2017,1498,4,1,48692,1,1,98,5,21.63,21
2017,1197,4,1,76181,1,4,81,5,18.9,7
2019,1197,3,1,36218,3,4,81,5,21.01,7
2017,1197,3,1,80000,1,4,83,5,20.4,7
2014,1396,3,1,70000,1,1,88,5,21.63,7
2014,1461,3,1,80000,2,1,78,5,21.63,7
2014,1373,3,1,80000,1,0,80,5,21.63,16
2018,1498,3,1,40000,1,4,118,5,17.0,21
2014,1197,3,1,60000,2,4,78,5,17.92,7
2014,1199,3,1,80000,3,4,79,5,18.6,7
2018,1197,4,1,46344,1,4,94,5,19.0,7
2016,1197,0,1,33873,1,4,82,5,18.9,7
2014,1198,4,0,46843,1,4,86,5,17.0,19
2019,1497,0,1,33411,1,1,88,5,21.63,7
2018,1248,0,1,42576,1,1,88,5,21.63,21
2015,1498,3,0,59985,2,4,118,5,17.0,19
2014,1197,4,1,80000,1,4,81,5,21.63,7
2017,1498,3,1,59010,2,4,102,5,17.0,21
2018,1197,3,1,53889,2,4,81,5,21.21,7
2018,1199,0,1,70383,1,4,84,5,21.63,7
2019,1498,4,1,54030,2,1,118,5,17.1,21
2014,1199,3,1,80000,3,4,79,5,18.6,7
2014,1197,3,1,50000,2,4,85,5,18.5,7
2014,1197,3,1,80000,2,4,78,5,18.9,7
2019,1198,3,1,40000,1,4,108,5,17.0,21
2017,1198,3,1,80000,1,4,86,5,17.8,19
2014,1197,4,1,75449,1,0,78,5,21.63,7
2016,1197,3,1,33000,1,4,78,5,21.63,7
2019,1197,0,1,33000,2,0,78,5,21.63,7
2016,1197,3,1,33000,1,4,81,5,18.6,7
2014,1197,3,1,33000,1,4,78,5,19.7,7
2014,1197,4,1,33000,1,4,78,5,19.0,7
2015,1198,4,1,80000,1,4,86,5,18.0,19
